# -------------------------------------------------------
# Code       ; L0123003
# Name       ; Flashy River at Bubry Creek
# Area (km2) ; 920
# Units      ; YYYYMMDDHH ; l/s ; mm/h ; mm/h ; degC ; mm/h
# -------------------------------------------------------
      Date;       Q;     Qmm;    Ptot;    Temp;      PE
2004011807;   28602;  0.1119;  0.0000; -9.9900;  0.0300
2004011808;   28441;  0.1113;  0.0000; -9.9900;  0.0500
2004011809;   28280;  0.1107;  0.0000; -9.9900;  0.0600
2004011810;   28119;  0.1100;  0.0000; -9.9900;  0.0800
2004011811;   27958;  0.1094;  0.0000; -9.9900;  0.0900
2004011812;   27797;  0.1088;  0.0000; -9.9900;  0.0900
2004011813;   27635;  0.1081;  0.0000; -9.9900;  0.0900
2004011814;   27474;  0.1075;  0.0000; -9.9900;  0.0900
2004011815;   27313;  0.1069;  0.0000; -9.9900;  0.0800
2004011816;   27152;  0.1062;  0.0000; -9.9900;  0.0600
2004011817;   26991;  0.1056;  0.0000; -9.9900;  0.0500
2004011818;   26830;  0.1050;  0.0000; -9.9900;  0.0300
2004011819;   26669;  0.1044;  0.0000; -9.9900;  0.0000
2004011820;   26507;  0.1037;  0.0000; -9.9900;  0.0000
2004011821;   26377;  0.1032;  0.0000; -9.9900;  0.0000
2004011822;   26301;  0.1029;  0.0000; -9.9900;  0.0000
2004011823;   26227;  0.1026;  0.0400; -9.9900;  0.0000
2004011900;   26153;  0.1023;  0.0400; -9.9900;  0.0000
2004011901;   26079;  0.1020;  0.0000; -9.9900;  0.0000
2004011902;   26005;  0.1018;  0.0000; -9.9900;  0.0000
2004011903;   25930;  0.1015;  0.0000; -9.9900;  0.0000
2004011904;   25856;  0.1012;  0.0000; -9.9900;  0.0000
2004011905;   25782;  0.1009;  0.0000; -9.9900;  0.0000
2004011906;   25708;  0.1006;  0.0000; -9.9900;  0.0000
2004011907;   25634;  0.1003;  0.0000; -9.9900;  0.0300
2004011908;   25560;  0.1000;  0.0000; -9.9900;  0.0500
2004011909;   25486;  0.0997;  0.0000; -9.9900;  0.0600
2004011910;   25411;  0.0994;  0.0000; -9.9900;  0.0800
2004011911;   25337;  0.0991;  0.0000; -9.9900;  0.0900
2004011912;   25263;  0.0989;  0.0000; -9.9900;  0.0900
2004011913;   25189;  0.0986;  0.0000; -9.9900;  0.0900
2004011914;   25115;  0.0983;  0.0000; -9.9900;  0.0900
2004011915;   25041;  0.0980;  0.0000; -9.9900;  0.0800
2004011916;   24967;  0.0977;  0.0000; -9.9900;  0.0600
2004011917;   24892;  0.0974;  0.0000; -9.9900;  0.0500
2004011918;   24818;  0.0971;  0.0000; -9.9900;  0.0300
2004011919;   24744;  0.0968;  0.0000; -9.9900;  0.0000
2004011920;   24670;  0.0965;  0.0000; -9.9900;  0.0000
2004011921;   24596;  0.0962;  0.0000; -9.9900;  0.0000
2004011922;   24522;  0.0960;  0.0000; -9.9900;  0.0000
2004011923;   24448;  0.0957;  0.0000; -9.9900;  0.0000
2004012000;   24373;  0.0954;  0.0000; -9.9900;  0.0000
2004012001;   24299;  0.0951;  0.0000; -9.9900;  0.0000
2004012002;   24225;  0.0948;  0.0000; -9.9900;  0.0000
2004012003;   24151;  0.0945;  0.0000; -9.9900;  0.0000
2004012004;   24077;  0.0942;  0.0000; -9.9900;  0.0000
2004012005;   24003;  0.0939;  0.0000; -9.9900;  0.0000
2004012006;   23929;  0.0936;  0.0000; -9.9900;  0.0000
2004012007;   23855;  0.0933;  0.0000; -9.9900;  0.0200
2004012008;   23780;  0.0931;  0.0000; -9.9900;  0.0400
2004012009;   23713;  0.0928;  0.0000; -9.9900;  0.0500
2004012010;   23700;  0.0927;  0.0000; -9.9900;  0.0600
2004012011;   23700;  0.0927;  0.0000; -9.9900;  0.0700
2004012012;   23700;  0.0927;  0.0000; -9.9900;  0.0700
2004012013;   23700;  0.0927;  0.0000; -9.9900;  0.0700
2004012014;   23699;  0.0927;  0.0000; -9.9900;  0.0700
2004012015;   23649;  0.0925;  0.0000; -9.9900;  0.0600
2004012016;   23573;  0.0922;  0.0000; -9.9900;  0.0500
2004012017;   23497;  0.0919;  0.0000; -9.9900;  0.0400
2004012018;   23421;  0.0916;  0.0000; -9.9900;  0.0200
2004012019;   23344;  0.0913;  0.0000; -9.9900;  0.0000
2004012020;   23268;  0.0910;  0.0000; -9.9900;  0.0000
2004012021;   23192;  0.0908;  0.0000; -9.9900;  0.0000
2004012022;   23116;  0.0905;  0.0000; -9.9900;  0.0000
2004012023;   23040;  0.0902;  0.0000; -9.9900;  0.0000
2004012100;   22963;  0.0899;  0.0000; -9.9900;  0.0000
2004012101;   22911;  0.0897;  0.0000; -9.9900;  0.0000
2004012102;   22934;  0.0897;  0.0000; -9.9900;  0.0000
2004012103;   22965;  0.0899;  0.0000; -9.9900;  0.0000
2004012104;   22991;  0.0900;  0.0000; -9.9900;  0.0000
2004012105;   22957;  0.0898;  0.0000; -9.9900;  0.0000
2004012106;   22905;  0.0896;  0.0100; -9.9900;  0.0000
2004012107;   22854;  0.0894;  0.0000; -9.9900;  0.0200
2004012108;   22802;  0.0892;  0.0500; -9.9900;  0.0400
2004012109;   22750;  0.0890;  0.0400; -9.9900;  0.0500
2004012110;   22698;  0.0888;  0.0000; -9.9900;  0.0600
2004012111;   22646;  0.0886;  0.0000; -9.9900;  0.0700
2004012112;   22595;  0.0884;  0.0000; -9.9900;  0.0700
2004012113;   22543;  0.0882;  0.0000; -9.9900;  0.0700
2004012114;   22491;  0.0880;  0.0000; -9.9900;  0.0700
2004012115;   22440;  0.0878;  0.0000; -9.9900;  0.0600
2004012116;   22388;  0.0876;  0.0000; -9.9900;  0.0500
2004012117;   22336;  0.0874;  0.0000; -9.9900;  0.0400
2004012118;   22285;  0.0872;  0.0100; -9.9900;  0.0200
2004012119;   22233;  0.0870;  0.0000; -9.9900;  0.0000
2004012120;   22181;  0.0868;  0.0000; -9.9900;  0.0000
2004012121;   22129;  0.0866;  0.0000; -9.9900;  0.0000
2004012122;   22078;  0.0864;  0.0000; -9.9900;  0.0000
2004012123;   22026;  0.0862;  0.0000; -9.9900;  0.0000
2004012200;   21990;  0.0860;  0.0000; -9.9900;  0.0000
2004012201;   21970;  0.0860;  0.0000; -9.9900;  0.0000
2004012202;   21949;  0.0859;  0.0000; -9.9900;  0.0000
2004012203;   21929;  0.0858;  0.0000; -9.9900;  0.0000
2004012204;   21909;  0.0857;  0.0000; -9.9900;  0.0000
2004012205;   21888;  0.0856;  0.0000; -9.9900;  0.0000
2004012206;   21868;  0.0856;  0.0000; -9.9900;  0.0000
2004012207;   21848;  0.0855;  0.0000; -9.9900;  0.0200
2004012208;   21828;  0.0854;  0.0000; -9.9900;  0.0400
2004012209;   21807;  0.0853;  0.0000; -9.9900;  0.0600
2004012210;   21787;  0.0853;  0.0000; -9.9900;  0.0700
2004012211;   21767;  0.0852;  0.1200; -9.9900;  0.0800
2004012212;   21746;  0.0851;  0.0000; -9.9900;  0.0800
2004012213;   21726;  0.0850;  0.0500; -9.9900;  0.0800
2004012214;   21706;  0.0849;  0.0000; -9.9900;  0.0800
2004012215;   21686;  0.0849;  0.0200; -9.9900;  0.0700
2004012216;   21665;  0.0848;  0.0000; -9.9900;  0.0600
2004012217;   21645;  0.0847;  0.0000; -9.9900;  0.0400
2004012218;   21625;  0.0846;  0.0000; -9.9900;  0.0200
2004012219;   21604;  0.0845;  0.0000; -9.9900;  0.0000
2004012220;   21584;  0.0845;  0.0000; -9.9900;  0.0000
2004012221;   21564;  0.0844;  0.0000; -9.9900;  0.0000
2004012222;   21543;  0.0843;  0.0000; -9.9900;  0.0000
2004012223;   21523;  0.0842;  0.0000; -9.9900;  0.0000
2004012300;   21503;  0.0841;  0.0000; -9.9900;  0.0000
2004012301;   21483;  0.0841;  0.0000; -9.9900;  0.0000
2004012302;   21462;  0.0840;  0.0000; -9.9900;  0.0000
2004012303;   21442;  0.0839;  0.0000; -9.9900;  0.0000
2004012304;   21422;  0.0838;  0.0000; -9.9900;  0.0000
2004012305;   21401;  0.0837;  0.0000; -9.9900;  0.0000
2004012306;   21381;  0.0837;  0.0000; -9.9900;  0.0000
2004012307;   21361;  0.0836;  0.0000; -9.9900;  0.0200
2004012308;   21341;  0.0835;  0.0000; -9.9900;  0.0400
2004012309;   21320;  0.0834;  0.0000; -9.9900;  0.0500
2004012310;   21294;  0.0833;  0.0000; -9.9900;  0.0600
2004012311;   21235;  0.0831;  0.0000; -9.9900;  0.0700
2004012312;   21170;  0.0828;  0.0000; -9.9900;  0.0700
2004012313;   21105;  0.0826;  0.0000; -9.9900;  0.0700
2004012314;   21040;  0.0823;  0.0000; -9.9900;  0.0700
2004012315;   20974;  0.0821;  0.0000; -9.9900;  0.0600
2004012316;   20909;  0.0818;  0.0000; -9.9900;  0.0500
2004012317;   20844;  0.0816;  0.0000; -9.9900;  0.0400
2004012318;   20779;  0.0813;  0.0000; -9.9900;  0.0200
2004012319;   20714;  0.0811;  0.0000; -9.9900;  0.0000
2004012320;   20649;  0.0808;  0.0000; -9.9900;  0.0000
2004012321;   20584;  0.0805;  0.0000; -9.9900;  0.0000
2004012322;   20518;  0.0803;  0.0000; -9.9900;  0.0000
2004012323;   20453;  0.0800;  0.0000; -9.9900;  0.0000
2004012400;   20388;  0.0798;  0.0000; -9.9900;  0.0000
2004012401;   20323;  0.0795;  0.0000; -9.9900;  0.0000
2004012402;   20258;  0.0793;  0.0000; -9.9900;  0.0000
2004012403;   20193;  0.0790;  0.0000; -9.9900;  0.0000
2004012404;   20128;  0.0788;  0.0000; -9.9900;  0.0000
2004012405;   20062;  0.0785;  0.0000; -9.9900;  0.0000
2004012406;   19998;  0.0783;  0.0000; -9.9900;  0.0000
2004012407;   19933;  0.0780;  0.0000; -9.9900;  0.0200
2004012408;   19867;  0.0777;  0.0000; -9.9900;  0.0400
2004012409;   19802;  0.0775;  0.0000; -9.9900;  0.0500
2004012410;   19737;  0.0772;  0.0000; -9.9900;  0.0600
2004012411;   19672;  0.0770;  0.0000; -9.9900;  0.0700
2004012412;   19607;  0.0767;  0.0000; -9.9900;  0.0700
2004012413;   19541;  0.0765;  0.0000; -9.9900;  0.0700
2004012414;   19477;  0.0762;  0.0000; -9.9900;  0.0700
2004012415;   19412;  0.0760;  0.0000; -9.9900;  0.0600
2004012416;   19346;  0.0757;  0.0000; -9.9900;  0.0500
2004012417;   19281;  0.0754;  0.0000; -9.9900;  0.0400
2004012418;   19216;  0.0752;  0.0000; -9.9900;  0.0200
2004012419;   19151;  0.0749;  0.0000; -9.9900;  0.0000
2004012420;   19086;  0.0747;  0.0000; -9.9900;  0.0000
2004012421;   19020;  0.0744;  0.0000; -9.9900;  0.0000
2004012422;   18956;  0.0742;  0.0000; -9.9900;  0.0000
2004012423;   18890;  0.0739;  0.0000; -9.9900;  0.0000
2004012500;   18825;  0.0737;  0.0000; -9.9900;  0.0000
2004012501;   18760;  0.0734;  0.0000; -9.9900;  0.0000
2004012502;   18695;  0.0732;  0.0000; -9.9900;  0.0000
2004012503;   18630;  0.0729;  0.0000; -9.9900;  0.0000
2004012504;   18565;  0.0726;  0.0000; -9.9900;  0.0000
2004012505;   18499;  0.0724;  0.0000; -9.9900;  0.0000
2004012506;   18434;  0.0721;  0.0000; -9.9900;  0.0000
2004012507;   18370;  0.0719;  0.0000; -9.9900;  0.0200
2004012508;   18304;  0.0716;  0.0000; -9.9900;  0.0400
2004012509;   18239;  0.0714;  0.0000; -9.9900;  0.0600
2004012510;   18174;  0.0711;  0.0000; -9.9900;  0.0700
2004012511;   18109;  0.0709;  0.0000; -9.9900;  0.0800
2004012512;   18044;  0.0706;  0.0000; -9.9900;  0.0800
2004012513;   17979;  0.0704;  0.0000; -9.9900;  0.0800
2004012514;   17913;  0.0701;  0.0000; -9.9900;  0.0800
2004012515;   17849;  0.0698;  0.0000; -9.9900;  0.0700
2004012516;   17783;  0.0696;  0.0000; -9.9900;  0.0600
2004012517;   17718;  0.0693;  0.0000; -9.9900;  0.0400
2004012518;   17653;  0.0691;  0.0000; -9.9900;  0.0200
2004012519;   17588;  0.0688;  0.0000; -9.9900;  0.0000
2004012520;   17523;  0.0686;  0.0000; -9.9900;  0.0000
2004012521;   17457;  0.0683;  0.0000; -9.9900;  0.0000
2004012522;   17392;  0.0681;  0.0000; -9.9900;  0.0000
2004012523;   17328;  0.0678;  0.0000; -9.9900;  0.0000
2004012600;   17262;  0.0675;  0.0000; -9.9900;  0.0000
2004012601;   17197;  0.0673;  0.0000; -9.9900;  0.0000
2004012602;   17132;  0.0670;  0.0000; -9.9900;  0.0000
2004012603;   17067;  0.0668;  0.0000; -9.9900;  0.0000
2004012604;   17002;  0.0665;  0.0000; -9.9900;  0.0000
2004012605;   16937;  0.0663;  0.0000; -9.9900;  0.0000
2004012606;   16872;  0.0660;  0.0000; -9.9900;  0.0000
2004012607;   16806;  0.0658;  0.0000; -9.9900;  0.0200
2004012608;   16741;  0.0655;  0.0000; -9.9900;  0.0400
2004012609;   16676;  0.0653;  0.0000; -9.9900;  0.0500
2004012610;   16611;  0.0650;  0.0000; -9.9900;  0.0600
2004012611;   16546;  0.0647;  0.0000; -9.9900;  0.0700
2004012612;   16480;  0.0645;  0.0000; -9.9900;  0.0700
2004012613;   16416;  0.0642;  0.0000; -9.9900;  0.0700
2004012614;   16351;  0.0640;  0.0000; -9.9900;  0.0700
2004012615;   16285;  0.0637;  0.0000; -9.9900;  0.0600
2004012616;   16220;  0.0635;  0.0000; -9.9900;  0.0500
2004012617;   16155;  0.0632;  0.0000; -9.9900;  0.0400
2004012618;   16090;  0.0630;  0.0000; -9.9900;  0.0200
2004012619;   16025;  0.0627;  0.0000; -9.9900;  0.0000
2004012620;   15960;  0.0625;  0.0000; -9.9900;  0.0000
2004012621;   15900;  0.0622;  0.0000; -9.9900;  0.0000
2004012622;   15864;  0.0621;  0.0000; -9.9900;  0.0000
2004012623;   15830;  0.0619;  0.0000; -9.9900;  0.0000
2004012700;   15797;  0.0618;  0.0000; -9.9900;  0.0000
2004012701;   15764;  0.0617;  0.0000; -9.9900;  0.0000
2004012702;   15730;  0.0616;  0.0000; -9.9900;  0.0000
2004012703;   15697;  0.0614;  0.0000; -9.9900;  0.0000
2004012704;   15663;  0.0613;  0.0000; -9.9900;  0.0000
2004012705;   15630;  0.0612;  0.0000; -9.9900;  0.0000
2004012706;   15596;  0.0610;  0.0000; -9.9900;  0.0000
2004012707;   15563;  0.0609;  0.0000; -9.9900;  0.0300
2004012708;   15530;  0.0608;  0.0000; -9.9900;  0.0500
2004012709;   15496;  0.0606;  0.0000; -9.9900;  0.0600
2004012710;   15463;  0.0605;  0.0000; -9.9900;  0.0800
2004012711;   15429;  0.0604;  0.0000; -9.9900;  0.0900
2004012712;   15396;  0.0602;  0.0000; -9.9900;  0.0900
2004012713;   15363;  0.0601;  0.0000; -9.9900;  0.0900
2004012714;   15329;  0.0600;  0.0000; -9.9900;  0.0900
2004012715;   15296;  0.0599;  0.0000; -9.9900;  0.0800
2004012716;   15262;  0.0597;  0.0000; -9.9900;  0.0600
2004012717;   15229;  0.0596;  0.0000; -9.9900;  0.0500
2004012718;   15195;  0.0595;  0.0000; -9.9900;  0.0300
2004012719;   15162;  0.0593;  0.0000; -9.9900;  0.0000
2004012720;   15129;  0.0592;  0.0000; -9.9900;  0.0000
2004012721;   15095;  0.0591;  0.0000; -9.9900;  0.0000
2004012722;   15062;  0.0589;  0.0000; -9.9900;  0.0000
2004012723;   15028;  0.0588;  0.0000; -9.9900;  0.0000
2004012800;   14995;  0.0587;  0.0000; -9.9900;  0.0000
2004012801;   14962;  0.0585;  0.0000; -9.9900;  0.0000
2004012802;   14928;  0.0584;  0.0000; -9.9900;  0.0000
2004012803;   14895;  0.0583;  0.0000; -9.9900;  0.0000
2004012804;   14861;  0.0582;  0.0000; -9.9900;  0.0000
2004012805;   14828;  0.0580;  0.0000; -9.9900;  0.0000
2004012806;   14615;  0.0572;  0.0000; -9.9900;  0.0000
2004012807;   14231;  0.0557;  0.0000; -9.9900;  0.0300
2004012808;   14556;  0.0570;  0.0000; -9.9900;  0.0600
2004012809;   14714;  0.0576;  0.0000; -9.9900;  0.0700
2004012810;   14739;  0.0577;  0.0000; -9.9900;  0.0900
2004012811;   14764;  0.0578;  0.0000; -9.9900;  0.1000
2004012812;   14789;  0.0579;  0.0000; -9.9900;  0.1100
2004012813;   14775;  0.0578;  0.0000; -9.9900;  0.1100
2004012814;   14733;  0.0577;  0.0000; -9.9900;  0.1000
2004012815;   14691;  0.0575;  0.0000; -9.9900;  0.0900
2004012816;   14649;  0.0573;  0.0000; -9.9900;  0.0700
2004012817;   14607;  0.0572;  0.0000; -9.9900;  0.0600
2004012818;   14565;  0.0570;  0.0000; -9.9900;  0.0300
2004012819;   14523;  0.0568;  0.0000; -9.9900;  0.0000
2004012820;   14481;  0.0567;  0.0000; -9.9900;  0.0000
2004012821;   14439;  0.0565;  0.0000; -9.9900;  0.0000
2004012822;   14397;  0.0563;  0.0000; -9.9900;  0.0000
2004012823;   14355;  0.0562;  0.0000; -9.9900;  0.0000
2004012900;   14313;  0.0560;  0.0000; -9.9900;  0.0000
2004012901;   14271;  0.0558;  0.0000; -9.9900;  0.0000
2004012902;   14229;  0.0557;  0.0000; -9.9900;  0.0000
2004012903;   14187;  0.0555;  0.0000; -9.9900;  0.0000
2004012904;   14145;  0.0554;  0.0000; -9.9900;  0.0000
2004012905;   14103;  0.0552;  0.0000; -9.9900;  0.0000
2004012906;   14061;  0.0550;  0.0000; -9.9900;  0.0000
2004012907;   14019;  0.0549;  0.0000; -9.9900;  0.0200
2004012908;   13977;  0.0547;  0.0000; -9.9900;  0.0400
2004012909;   13935;  0.0545;  0.0000; -9.9900;  0.0600
2004012910;   13893;  0.0544;  0.0000; -9.9900;  0.0700
2004012911;   13851;  0.0542;  0.0000; -9.9900;  0.0800
2004012912;   13809;  0.0540;  0.0000; -9.9900;  0.0800
2004012913;   13767;  0.0539;  0.0000; -9.9900;  0.0800
2004012914;   13725;  0.0537;  0.0000; -9.9900;  0.0800
2004012915;   13732;  0.0537;  0.0000; -9.9900;  0.0700
2004012916;   13788;  0.0540;  0.0000; -9.9900;  0.0600
2004012917;   13762;  0.0539;  0.0000; -9.9900;  0.0400
2004012918;   13726;  0.0537;  0.0000; -9.9900;  0.0200
2004012919;   13691;  0.0536;  0.0000; -9.9900;  0.0000
2004012920;   13655;  0.0534;  0.0000; -9.9900;  0.0000
2004012921;   13620;  0.0533;  0.0000; -9.9900;  0.0000
2004012922;   13585;  0.0532;  0.0000; -9.9900;  0.0000
2004012923;   13549;  0.0530;  0.0000; -9.9900;  0.0000
2004013000;   13514;  0.0529;  0.0000; -9.9900;  0.0000
2004013001;   13479;  0.0527;  0.0000; -9.9900;  0.0000
2004013002;   13443;  0.0526;  0.0000; -9.9900;  0.0000
2004013003;   13408;  0.0525;  0.0000; -9.9900;  0.0000
2004013004;   13373;  0.0523;  0.0000; -9.9900;  0.0000
2004013005;   13337;  0.0522;  0.0000; -9.9900;  0.0000
2004013006;   13302;  0.0521;  0.0000; -9.9900;  0.0000
2004013007;   13266;  0.0519;  0.0000; -9.9900;  0.0200
2004013008;   13231;  0.0518;  0.0000; -9.9900;  0.0400
2004013009;   13195;  0.0516;  0.0000; -9.9900;  0.0500
2004013010;   13160;  0.0515;  0.0000; -9.9900;  0.0600
2004013011;   13125;  0.0514;  0.0000; -9.9900;  0.0700
2004013012;   13089;  0.0512;  0.0000; -9.9900;  0.0700
2004013013;   13054;  0.0511;  0.0000; -9.9900;  0.0700
2004013014;   13019;  0.0509;  0.0000; -9.9900;  0.0700
2004013015;   12983;  0.0508;  0.0000; -9.9900;  0.0600
2004013016;   12948;  0.0507;  0.0000; -9.9900;  0.0500
2004013017;   12912;  0.0505;  0.0000; -9.9900;  0.0400
2004013018;   12877;  0.0504;  0.0000; -9.9900;  0.0200
2004013019;   12842;  0.0503;  0.0000; -9.9900;  0.0000
2004013020;   12806;  0.0501;  0.0000; -9.9900;  0.0000
2004013021;   12771;  0.0500;  0.0000; -9.9900;  0.0000
2004013022;   12736;  0.0498;  0.0000; -9.9900;  0.0000
2004013023;   12700;  0.0497;  0.0000; -9.9900;  0.0000
2004013100;   12665;  0.0496;  0.0000; -9.9900;  0.0000
2004013101;   12630;  0.0494;  0.0000; -9.9900;  0.0000
2004013102;   12602;  0.0493;  0.0000; -9.9900;  0.0000
2004013103;   12600;  0.0493;  0.0000; -9.9900;  0.0000
2004013104;   12600;  0.0493;  0.0000; -9.9900;  0.0000
2004013105;   12600;  0.0493;  0.0000; -9.9900;  0.0000
2004013106;   12600;  0.0493;  0.0000; -9.9900;  0.0000
2004013107;   12600;  0.0493;  0.0000; -9.9900;  0.0200
2004013108;   12600;  0.0493;  0.0000; -9.9900;  0.0300
2004013109;   12600;  0.0493;  0.0000; -9.9900;  0.0400
2004013110;   12600;  0.0493;  0.0000; -9.9900;  0.0500
2004013111;   12600;  0.0493;  0.0000; -9.9900;  0.0600
2004013112;   12597;  0.0493;  0.0000; -9.9900;  0.0600
2004013113;   12565;  0.0492;  0.0000; -9.9900;  0.0600
2004013114;   12526;  0.0490;  0.0000; -9.9900;  0.0600
2004013115;   12488;  0.0489;  0.0000; -9.9900;  0.0500
2004013116;   12449;  0.0487;  0.0000; -9.9900;  0.0400
2004013117;   12411;  0.0486;  0.0000; -9.9900;  0.0300
2004013118;   12372;  0.0484;  0.0000; -9.9900;  0.0200
2004013119;   12334;  0.0483;  0.0000; -9.9900;  0.0000
2004013120;   12295;  0.0481;  0.0000; -9.9900;  0.0000
2004013121;   12256;  0.0480;  0.0000; -9.9900;  0.0000
2004013122;   12218;  0.0478;  0.0000; -9.9900;  0.0000
2004013123;   12179;  0.0477;  0.0000; -9.9900;  0.0000
2004020100;   12141;  0.0475;  0.0000; -9.9900;  0.0000
2004020101;   12102;  0.0474;  0.0000; -9.9900;  0.0000
2004020102;   12064;  0.0472;  0.0000; -9.9900;  0.0000
2004020103;   12025;  0.0471;  0.0000; -9.9900;  0.0000
2004020104;   11987;  0.0469;  0.0000; -9.9900;  0.0000
2004020105;   11948;  0.0468;  0.0000; -9.9900;  0.0000
2004020106;   11912;  0.0466;  0.0000; -9.9900;  0.0000
2004020107;   11940;  0.0467;  0.0000; -9.9900;  0.0200
2004020108;   11993;  0.0469;  0.0000; -9.9900;  0.0300
2004020109;   12047;  0.0471;  0.0000; -9.9900;  0.0400
2004020110;   12091;  0.0473;  0.0000; -9.9900;  0.0500
2004020111;   12080;  0.0473;  0.0000; -9.9900;  0.0600
2004020112;   12060;  0.0472;  0.0000; -9.9900;  0.0600
2004020113;   12040;  0.0471;  0.0000; -9.9900;  0.0600
2004020114;   12020;  0.0470;  0.0000; -9.9900;  0.0600
2004020115;   12000;  0.0470;  0.0000; -9.9900;  0.0500
2004020116;   11980;  0.0469;  0.0000; -9.9900;  0.0400
2004020117;   11960;  0.0468;  0.0000; -9.9900;  0.0300
2004020118;   11940;  0.0467;  0.0000; -9.9900;  0.0200
2004020119;   11920;  0.0466;  0.0600; -9.9900;  0.0000
2004020120;   11900;  0.0466;  0.6000; -9.9900;  0.0000
2004020121;   11880;  0.0465;  0.4200; -9.9900;  0.0000
2004020122;   11860;  0.0464;  0.1200; -9.9900;  0.0000
2004020123;   11840;  0.0463;  0.1700; -9.9900;  0.0000
2004020200;   11820;  0.0463;  0.8900; -9.9900;  0.0000
2004020201;   11800;  0.0462;  0.2800; -9.9900;  0.0000
2004020202;   11780;  0.0461;  0.0000; -9.9900;  0.0000
2004020203;   11760;  0.0460;  0.0800; -9.9900;  0.0000
2004020204;   11740;  0.0459;  0.1600; -9.9900;  0.0000
2004020205;   11720;  0.0459;  0.0000; -9.9900;  0.0000
2004020206;   11700;  0.0458;  0.0000; -9.9900;  0.0000
2004020207;   11680;  0.0457;  0.0500; -9.9900;  0.0200
2004020208;   11660;  0.0456;  0.0000; -9.9900;  0.0300
2004020209;   11640;  0.0455;  0.0000; -9.9900;  0.0400
2004020210;   11620;  0.0455;  0.0000; -9.9900;  0.0500
2004020211;   11600;  0.0454;  0.0000; -9.9900;  0.0600
2004020212;   11580;  0.0453;  0.0000; -9.9900;  0.0600
2004020213;   11560;  0.0452;  0.0000; -9.9900;  0.0600
2004020214;   11540;  0.0452;  0.0000; -9.9900;  0.0600
2004020215;   11520;  0.0451;  0.0000; -9.9900;  0.0500
2004020216;   11500;  0.0450;  0.0000; -9.9900;  0.0400
2004020217;   11480;  0.0449;  0.0000; -9.9900;  0.0300
2004020218;   11460;  0.0448;  0.0000; -9.9900;  0.0200
2004020219;   11440;  0.0448;  0.0000; -9.9900;  0.0000
2004020220;   11420;  0.0447;  0.0000; -9.9900;  0.0000
2004020221;   11400;  0.0446;  0.0000; -9.9900;  0.0000
2004020222;   11380;  0.0445;  0.0000; -9.9900;  0.0000
2004020223;   11360;  0.0445;  0.0000; -9.9900;  0.0000
2004020300;   11340;  0.0444;  0.0000; -9.9900;  0.0000
2004020301;   11320;  0.0443;  0.0000; -9.9900;  0.0000
2004020302;   11300;  0.0442;  0.0000; -9.9900;  0.0000
2004020303;   11280;  0.0441;  0.0000; -9.9900;  0.0000
2004020304;   11260;  0.0441;  0.0000; -9.9900;  0.0000
2004020305;   11240;  0.0440;  0.0500; -9.9900;  0.0000
2004020306;   11220;  0.0439;  0.0000; -9.9900;  0.0000
2004020307;   11200;  0.0438;  0.0000; -9.9900;  0.0200
2004020308;   11180;  0.0437;  0.0000; -9.9900;  0.0300
2004020309;   11160;  0.0437;  0.0000; -9.9900;  0.0400
2004020310;   11140;  0.0436;  0.1100; -9.9900;  0.0500
